Institute,Academic Program,Quota,Seat Type,Gender,Opening Rank,Closing Rank
"Punjab Engineering College, Chandigarh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,17514,35194
"Punjab Engineering College, Chandigarh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,15949,26859
"Punjab Engineering College, Chandigarh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,5144,11920
"Punjab Engineering College, Chandigarh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,12819,18938
"Punjab Engineering College, Chandigarh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,1305,1360
"Punjab Engineering College, Chandigarh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,2573,2919
"Punjab Engineering College, Chandigarh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,3872,5060
"Punjab Engineering College, Chandigarh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2188,2851
"Punjab Engineering College, Chandigarh","Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,35306,36378
"Punjab Engineering College, Chandigarh","Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,22580,22580
"Punjab Engineering College, Chandigarh","Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,10674,11236
"Punjab Engineering College, Chandigarh","Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,14764,19893
"Punjab Engineering College, Chandigarh","Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,3041,3436
"Punjab Engineering College, Chandigarh","Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,4692,5221
"Punjab Engineering College, Chandigarh","Electronics Engineering (VLSI Design and Technology) (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,3165,3165
"Punjab Engineering College, Chandigarh","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,24645,31028
"Punjab Engineering College, Chandigarh","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,21340,21340
"Punjab Engineering College, Chandigarh","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,7890,9023
"Punjab Engineering College, Chandigarh","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,12794,14899
"Punjab Engineering College, Chandigarh","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,2546,2749
"Punjab Engineering College, Chandigarh","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,3997,4104
"Punjab Engineering College, Chandigarh","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2169,2169
"Punjab Engineering College, Chandigarh","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,35198,64820
"Punjab Engineering College, Chandigarh","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,26746,48667
"Punjab Engineering College, Chandigarh","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,3432,18232
"Punjab Engineering College, Chandigarh","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,27569,37699
"Punjab Engineering College, Chandigarh","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,1398,3139
"Punjab Engineering College, Chandigarh","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,5662,6469
"Punjab Engineering College, Chandigarh","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,7402,8826
"Punjab Engineering College, Chandigarh","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,3513,3896
"Punjab Engineering College, Chandigarh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,70189,111377
"Punjab Engineering College, Chandigarh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,73219,73219
"Punjab Engineering College, Chandigarh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,23847,30417
"Punjab Engineering College, Chandigarh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,39275,54554
"Punjab Engineering College, Chandigarh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,3478,3478
"Punjab Engineering College, Chandigarh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,8005,8600
"Punjab Engineering College, Chandigarh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,9026,10254
"Punjab Engineering College, Chandigarh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,5679,5679
"Punjab Engineering College, Chandigarh","Production and Industrial Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,67850,89495
"Punjab Engineering College, Chandigarh","Production and Industrial Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,48197,48197
"Punjab Engineering College, Chandigarh","Production and Industrial Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,16125,26752
"Punjab Engineering College, Chandigarh","Production and Industrial Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,38522,44398
"Punjab Engineering College, Chandigarh","Production and Industrial Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,3855,3855
"Punjab Engineering College, Chandigarh","Production and Industrial Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,7021,7888
"Punjab Engineering College, Chandigarh","Production and Industrial Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,8832,9534
"Punjab Engineering College, Chandigarh","Production and Industrial Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,4659,4659
"Jawaharlal Nehru University, Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,18571,29861
"Jawaharlal Nehru University, Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,898,898
"Jawaharlal Nehru University, Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,4285,5465
"Jawaharlal Nehru University, Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,8643,11880
"Jawaharlal Nehru University, Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,492,492
"Jawaharlal Nehru University, Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,4753,5740
"Jawaharlal Nehru University, Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC (PwD),Gender-Neutral,102,102
"Jawaharlal Nehru University, Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1327,2819
"Jawaharlal Nehru University, Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,25670,36862
"Jawaharlal Nehru University, Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,1752,1752
"Jawaharlal Nehru University, Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,5617,6075
"Jawaharlal Nehru University, Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,11950,14471
"Jawaharlal Nehru University, Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,746,746
"Jawaharlal Nehru University, Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,6059,7588
"Jawaharlal Nehru University, Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2248,3317
"International Institute of Information Technology, Bhubaneswar","Computer Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,31818,37253
"International Institute of Information Technology, Bhubaneswar","Computer Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,1628,1628
"International Institute of Information Technology, Bhubaneswar","Computer Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,5220,5665
"International Institute of Information Technology, Bhubaneswar","Computer Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,11018,14917
"International Institute of Information Technology, Bhubaneswar","Computer Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,7596,9179
"International Institute of Information Technology, Bhubaneswar","Computer Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3588,4025
"International Institute of Information Technology, Bhubaneswar","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,16898,31439
"International Institute of Information Technology, Bhubaneswar","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,614,926
"International Institute of Information Technology, Bhubaneswar","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,4353,5477
"International Institute of Information Technology, Bhubaneswar","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,9883,13618
"International Institute of Information Technology, Bhubaneswar","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,741,741
"International Institute of Information Technology, Bhubaneswar","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,4221,7355
"International Institute of Information Technology, Bhubaneswar","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC (PwD),Gender-Neutral,148,148
"International Institute of Information Technology, Bhubaneswar","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1479,3401
"International Institute of Information Technology, Bhubaneswar","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,9820,42459
"International Institute of Information Technology, Bhubaneswar","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,2390,2390
"International Institute of Information Technology, Bhubaneswar","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,6719,6869
"International Institute of Information Technology, Bhubaneswar","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,14875,17055
"International Institute of Information Technology, Bhubaneswar","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,7399,9920
"International Institute of Information Technology, Bhubaneswar","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3699,4445
"International Institute of Information Technology, Bhubaneswar","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,5244,40209
"International Institute of Information Technology, Bhubaneswar","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,2301,2301
"International Institute of Information Technology, Bhubaneswar","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,6407,6731
"International Institute of Information Technology, Bhubaneswar","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,15961,16714
"International Institute of Information Technology, Bhubaneswar","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,9239,9801
"International Institute of Information Technology, Bhubaneswar","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4414,4438
"International Institute of Information Technology, Bhubaneswar","Information Technology (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,26426,36224
"International Institute of Information Technology, Bhubaneswar","Information Technology (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,1876,1876
"International Institute of Information Technology, Bhubaneswar","Information Technology (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,5524,5701
"International Institute of Information Technology, Bhubaneswar","Information Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,12631,14764
"International Institute of Information Technology, Bhubaneswar","Information Technology (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,7545,8959
"International Institute of Information Technology, Bhubaneswar","Information Technology (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2769,3665
"Central institute of Technology Kokrajar, Assam","Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,71932,75893
"Central institute of Technology Kokrajar, Assam","Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),95436,95436
"Central institute of Technology Kokrajar, Assam","Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,26550,26550
"Central institute of Technology Kokrajar, Assam","Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,13857,13857
"Central institute of Technology Kokrajar, Assam","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,54067,55464
"Central institute of Technology Kokrajar, Assam","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),54618,54618
"Central institute of Technology Kokrajar, Assam","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,3945,3945
"Central institute of Technology Kokrajar, Assam","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,9017,9017
"Central institute of Technology Kokrajar, Assam","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,19441,19441
"Central institute of Technology Kokrajar, Assam","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,11080,11080
"Central institute of Technology Kokrajar, Assam","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,60500,64323
"Central institute of Technology Kokrajar, Assam","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),72513,72513
"Central institute of Technology Kokrajar, Assam","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,22763,22763
"Central institute of Technology Kokrajar, Assam","Food Engineering and Technology (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,84979,84979
"Central institute of Technology Kokrajar, Assam","Food Engineering and Technology (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),96514,96514
"Central institute of Technology Kokrajar, Assam","Food Engineering and Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,28508,28508
"Central institute of Technology Kokrajar, Assam","Food Engineering and Technology (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,15720,15720
"Central institute of Technology Kokrajar, Assam","Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,78524,78524
"Central institute of Technology Kokrajar, Assam","Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,27279,27279
"Central institute of Technology Kokrajar, Assam","Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,6857,6857
"Puducherry Technological University, Puducherry","Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,57602,61984
"Puducherry Technological University, Puducherry","Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,10535,10535
"Puducherry Technological University, Puducherry","Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,22245,22245
"Puducherry Technological University, Puducherry","Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,1702,1702
"Puducherry Technological University, Puducherry","Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,12216,12216
"Puducherry Technological University, Puducherry","Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,62649,81053
"Puducherry Technological University, Puducherry","Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,2613,2613
"Puducherry Technological University, Puducherry","Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,12121,13540
"Puducherry Technological University, Puducherry","Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,26486,29318
"Puducherry Technological University, Puducherry","Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,11581,12225
"Puducherry Technological University, Puducherry","Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3462,4464
"Puducherry Technological University, Puducherry","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,250437,386246
"Puducherry Technological University, Puducherry","Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,146028,163420
"Puducherry Technological University, Puducherry","Civil Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,45920,47448
"Puducherry Technological University, Puducherry","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,33868,50268
"Puducherry Technological University, Puducherry","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,7152,7553
"Puducherry Technological University, Puducherry","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS (PwD),Gender-Neutral,375,375
"Puducherry Technological University, Puducherry","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,15360,19140
"Puducherry Technological University, Puducherry","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,846,846
"Puducherry Technological University, Puducherry","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,6820,10059
"Puducherry Technological University, Puducherry","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3757,4888
"Puducherry Technological University, Puducherry","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,159882,209016
"Puducherry Technological University, Puducherry","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,78297,78297
"Puducherry Technological University, Puducherry","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,77367,87569
"Puducherry Technological University, Puducherry","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,15794,19766
"Puducherry Technological University, Puducherry","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,47627,49794
"Puducherry Technological University, Puducherry","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,8062,8062
"Puducherry Technological University, Puducherry","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,17689,19929
"Puducherry Technological University, Puducherry","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,9933,9933
"Puducherry Technological University, Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,26492,55841
"Puducherry Technological University, Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,1468,1468
"Puducherry Technological University, Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,8144,9173
"Puducherry Technological University, Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,18131,20454
"Puducherry Technological University, Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,5520,10756
"Puducherry Technological University, Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5135,5504
"Puducherry Technological University, Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,161520,244172
"Puducherry Technological University, Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,116663,116663
"Puducherry Technological University, Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,84933,88845
"Puducherry Technological University, Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,22186,25600
"Puducherry Technological University, Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,9647,9647
"Puducherry Technological University, Puducherry","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,54289,56714
"Puducherry Technological University, Puducherry","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,3011,3011
"Puducherry Technological University, Puducherry","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,19512,19512
"Puducherry Technological University, Puducherry","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,11082,11082
"Puducherry Technological University, Puducherry","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5627,5627
"Puducherry Technological University, Puducherry","Information Technology (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,45853,46281
"Puducherry Technological University, Puducherry","Information Technology (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,7267,7267
"Puducherry Technological University, Puducherry","Information Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,16450,19003
"Puducherry Technological University, Puducherry","Information Technology (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,10412,10412
"Puducherry Technological University, Puducherry","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,43840,70288
"Puducherry Technological University, Puducherry","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,11200,11860
"Puducherry Technological University, Puducherry","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,21775,25512
"Puducherry Technological University, Puducherry","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,1667,1667
"Puducherry Technological University, Puducherry","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,10761,11823
"Puducherry Technological University, Puducherry","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3162,5513
"Puducherry Technological University, Puducherry","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,208475,356649
"Puducherry Technological University, Puducherry","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,161705,164222
"Puducherry Technological University, Puducherry","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,28274,28507
"Puducherry Technological University, Puducherry","Mechatronics Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,43365,63203
"Puducherry Technological University, Puducherry","Mechatronics Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,9479,9479
"Puducherry Technological University, Puducherry","Mechatronics Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,20522,22488
"Puducherry Technological University, Puducherry","Mechatronics Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,789,789
"Puducherry Technological University, Puducherry","Mechatronics Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,9119,11225
"Puducherry Technological University, Puducherry","Mechatronics Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5920,6039
"Puducherry Technological University, Puducherry","Mechatronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,156592,248412
"Puducherry Technological University, Puducherry","Mechatronics Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,92338,102376
"Puducherry Technological University, Puducherry","Mechatronics Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,16856,16856
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,164509,365730
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),395170,418013
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,52531,55428
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,219301,230305
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),225911,225911
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,28591,34050
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,8577,8577
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,82417,90786
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),88399,90523
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,15186,15239
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,32393,34101
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),30659,30659
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,13779,14277
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,6981,7131
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,90444,133934
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),146642,146642
